In distinction, the preferential ** beta 1-AR ** antagonist, ## betaxolol ##, and the preferential beta 2-AR antagonist, ICI118,551, did not increase basal levels of DA, NAD, or 5-HT.	ANTAGONIST
In distinction, the preferential beta 1-AR antagonist, betaxolol, and the preferential ** beta 2-AR ** antagonist, ## ICI118,551 ##, did not increase basal levels of DA, NAD, or 5-HT.	ANTAGONIST
The selective ** 5-HT1A ** receptor antagonist, ## WAY100,635 ##, slightly attenuated the (-)-pindolol-induced increase in DA and NAD levels, while the selective 5-HT1B antagonist, SB224,289, was ineffective.	ANTAGONIST
The selective 5-HT1A receptor antagonist, WAY100,635, slightly attenuated the (-)-pindolol-induced increase in DA and NAD levels, while the selective ** 5-HT1B ** antagonist, ## SB224,289 ##, was ineffective.	ANTAGONIST
UNLABELLED: ** Entacapone ** is a potent and specific peripheral ## catechol-O-methyltransferase ## (COMT) inhibitor.	INHIBITOR
UNLABELLED: ** Entacapone ** is a potent and specific peripheral catechol-O-methyltransferase (## COMT ##) inhibitor.	INHIBITOR
** 5-hydroxytryptamine ** evokes ## endothelial nitric oxide synthase ## activation in bovine aortic endothelial cell cultures.	ACTIVATOR
Activation of ** endothelial nitric oxide synthase ** (eNOS) results in the production of ## nitric oxide ## (NO) that mediates the vasorelaxing properties of endothelial cells.	PRODUCT-OF
Activation of endothelial nitric oxide synthase (** eNOS **) results in the production of ## nitric oxide ## (NO) that mediates the vasorelaxing properties of endothelial cells.	PRODUCT-OF
Activation of ** endothelial nitric oxide synthase ** (eNOS) results in the production of nitric oxide (## NO ##) that mediates the vasorelaxing properties of endothelial cells.	PRODUCT-OF
Activation of endothelial nitric oxide synthase (** eNOS **) results in the production of nitric oxide (## NO ##) that mediates the vasorelaxing properties of endothelial cells.	PRODUCT-OF
Here, we tested the hypothesis that 5-HT receptors mediate ** eNOS ** activation by measuring agonist-stimulated ## [3H]L-citrulline ## ([3H]L-Cit) formation in BAEC cultures.	PRODUCT-OF
Here, we tested the hypothesis that 5-HT receptors mediate ** eNOS ** activation by measuring agonist-stimulated [3H]L-citrulline (## [3H]L-Cit ##) formation in BAEC cultures.	PRODUCT-OF
We found that ** 5-HT ** stimulated the conversion of [3H]L-arginine ([3H]L-Arg) to [3H]L-Cit, indicating ## eNOS ## activation.	ACTIVATOR
We found that 5-HT stimulated the conversion of [3H]L-arginine ([3H]L-Arg) to ** [3H]L-Cit **, indicating ## eNOS ## activation.	PRODUCT-OF
We found that 5-HT stimulated the conversion of ** [3H]L-arginine ** ([3H]L-Arg) to [3H]L-Cit, indicating ## eNOS ## activation.	SUBSTRATE
We found that 5-HT stimulated the conversion of [3H]L-arginine (** [3H]L-Arg **) to [3H]L-Cit, indicating ## eNOS ## activation.	SUBSTRATE
The high affinity ** 5-HT1B ** receptor agonist, ## 5-nonyloxytryptamine ## (5-NOT)-stimulated [3H]L-Cit turnover responses were concentration-(0.01 nM to 100 microM) and time-dependent.	AGONIST
These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the 5-HT1B/5-HT2 receptor antagonist, methiothepin, and the ** eNOS ** selective antagonists (0.01-10 microM): ## L-Nomega -monomethyl-L-arginine ## (L-NMMA) and L-N omega-iminoethyl-L-ornithine (L-NIO).	ANTAGONIST
These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the ** 5-HT1B **/5-HT2 receptor antagonist, ## methiothepin ##, and the eNOS selective antagonists (0.01-10 microM): L-Nomega -monomethyl-L-arginine (L-NMMA) and L-N omega-iminoethyl-L-ornithine (L-NIO).	ANTAGONIST
These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the 5-HT1B/** 5-HT2 receptor ** antagonist, ## methiothepin ##, and the eNOS selective antagonists (0.01-10 microM): L-Nomega -monomethyl-L-arginine (L-NMMA) and L-N omega-iminoethyl-L-ornithine (L-NIO).	ANTAGONIST
These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the 5-HT1B/5-HT2 receptor antagonist, methiothepin, and the ** eNOS ** selective antagonists (0.01-10 microM): L-Nomega -monomethyl-L-arginine (## L-NMMA ##) and L-N omega-iminoethyl-L-ornithine (L-NIO).	ANTAGONIST
These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the 5-HT1B/5-HT2 receptor antagonist, methiothepin, and the ** eNOS ** selective antagonists (0.01-10 microM): L-Nomega -monomethyl-L-arginine (L-NMMA) and ## L-N omega-iminoethyl-L-ornithine ## (L-NIO).	ANTAGONIST
These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the 5-HT1B/5-HT2 receptor antagonist, methiothepin, and the ** eNOS ** selective antagonists (0.01-10 microM): L-Nomega -monomethyl-L-arginine (L-NMMA) and L-N omega-iminoethyl-L-ornithine (## L-NIO ##).	ANTAGONIST
These findings lend evidence of a 5-HT1B receptor/eNOS pathway, accounting in part for the activation of ** eNOS ** by ## 5-HT ##.	ACTIVATOR
** Caffeine ** inhibits the checkpoint ## kinase ## ATM.	INHIBITOR
** Caffeine ** inhibits the checkpoint kinase ## ATM ##.	INHIBITOR
We report that the radiation-induced activation of the kinase Cds1 [4] (also known as Chk2 [5]) is inhibited by caffeine in vivo and that ** ATM ** kinase activity is directly inhibited by ## caffeine ## in vitro.	INHIBITOR
We report that the radiation-induced activation of the kinase Cds1 [4] (also known as Chk2 [5]) is inhibited by caffeine in vivo and that ATM ** kinase ** activity is directly inhibited by ## caffeine ## in vitro.	INHIBITOR
We report that the radiation-induced activation of the ** kinase ** Cds1 [4] (also known as Chk2 [5]) is inhibited by ## caffeine ## in vivo and that ATM kinase activity is directly inhibited by caffeine in vitro.	INHIBITOR
We report that the radiation-induced activation of the kinase ** Cds1 ** [4] (also known as Chk2 [5]) is inhibited by ## caffeine ## in vivo and that ATM kinase activity is directly inhibited by caffeine in vitro.	INHIBITOR
We report that the radiation-induced activation of the kinase Cds1 [4] (also known as ** Chk2 ** [5]) is inhibited by ## caffeine ## in vivo and that ATM kinase activity is directly inhibited by caffeine in vitro.	INHIBITOR
Inhibition of ** ATM ** provides a molecular explanation of the attenuation of DNA-damage checkpoint responses and for the increased radiosensitivity of ## caffeine ##-treated cells [6] [7] [8].	INHIBITOR
The turnover of ** SERT ** was determined from the rate of recovery of binding after administration of ## RTI-76 ##, an irreversible inhibitor of ligand binding.	INHIBITOR
In preliminary studies, in vitro incubation of rat cerebral cortex with ** RTI-76 ** produced a wash and temperature resistant inhibition of ## SERT ## binding densities (Bmax).	INHIBITOR
Citalopram protected against the ** RTI-76 **-induced inhibition of ## SERT ## binding.	INHIBITOR
The decrease and recovery of ** [3H]-5-HT ** uptake correlated highly (r = 0.93) with the recovery of ## SERT ## binding.	SUBSTRATE
** Losartan ** was the first, but by no means remained the only, ## AT1 ## receptor antagonist.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, E3174 (the active metabolite of ## losartan ##) 10, tasosartan 20, losartan 50, eprosartan 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, E3174 (the active metabolite of losartan) 10, ## tasosartan ## 20, losartan 50, eprosartan 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: ## candesartan ## 1, telmisartan 10, E3174 (the active metabolite of losartan) 10, tasosartan 20, losartan 50, eprosartan 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, ## telmisartan ## 10, E3174 (the active metabolite of losartan) 10, tasosartan 20, losartan 50, eprosartan 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, ## E3174 ## (the active metabolite of losartan) 10, tasosartan 20, losartan 50, eprosartan 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, E3174 (the active metabolite of losartan) 10, tasosartan 20, ## losartan ## 50, eprosartan 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, E3174 (the active metabolite of losartan) 10, tasosartan 20, losartan 50, ## eprosartan ## 100 and the prodrug candesartan cilexetil 280.	ANTAGONIST
Among the current ** AT1 ** receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, E3174 (the active metabolite of losartan) 10, tasosartan 20, losartan 50, eprosartan 100 and the prodrug ## candesartan cilexetil ## 280.	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, ## saprisartan ##, zolasartan, irbesartan, valsartan, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, ## zolasartan ##, irbesartan, valsartan, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, ## irbesartan ##, valsartan, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, ## valsartan ##, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, valsartan, ## telmisartan ##, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, valsartan, telmisartan, ## E3174 ##).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (## losartan ##, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, valsartan, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, ## tasosartan ##, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, valsartan, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, ## eprosartan ##) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, valsartan, telmisartan, E3174).	ANTAGONIST
The mode of (functional) ** AT1 ** receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (## candesartan ##, saprisartan, zolasartan, irbesartan, valsartan, telmisartan, E3174).	ANTAGONIST
** Quinone oxidoreductases ** are flavoproteins that catalyze two-electron reduction and detoxification of ## quinones ##.	SUBSTRATE
A role of cytosolic ** NQO1 ** in protection of cells from oxidative stress, cytotoxicity, and mutagenicity of ## quinones ## was established.	SUBSTRATE
The ** mNQO ** activity showed significantly higher affinity for NADH than NADPH as electron donors and catalyzed reduction of ## 2,6-dichlorophenolindophenol ## and menadione.	SUBSTRATE
The ** mNQO ** activity showed significantly higher affinity for NADH than NADPH as electron donors and catalyzed reduction of 2,6-dichlorophenolindophenol and ## menadione ##.	SUBSTRATE
The mNQO activity was insensitive to ** dicoumarol **, a potent inhibitor of cytosolic ## NQO1 ##.	INHIBITOR
The ** mu-opioid receptor **-selective agonist ## lofentanil ## potently and competitively displaced [3H]nociceptin at rat brain receptors (IC(50) 62 nM).	AGONIST
** Lofentanil ** exhibited full agonism for enhancement of [35S]GTPgammaS binding to human recombinant ## ORL1 ## receptors (EC(50) 50 nM).	AGONIST-ACTIVATOR
The related piperidines ohmefentanyl and ** sufentanil ** and the nonselective opioid receptor agonist etorphine were less potent ## nociceptin receptor ## agonists.	AGONIST
The related piperidines ohmefentanyl and sufentanil and the nonselective ** opioid receptor ** agonist ## etorphine ## were less potent nociceptin receptor agonists.	AGONIST
The related piperidines ohmefentanyl and sufentanil and the nonselective opioid receptor agonist ** etorphine ** were less potent ## nociceptin receptor ## agonists.	AGONIST
The related ** piperidines ** ohmefentanyl and sufentanil and the nonselective opioid receptor agonist etorphine were less potent ## nociceptin receptor ## agonists.	AGONIST
The related piperidines ** ohmefentanyl ** and sufentanil and the nonselective opioid receptor agonist etorphine were less potent ## nociceptin receptor ## agonists.	AGONIST
The kappa(1)+kappa(3)-opioid receptor agonist/mu-opioid receptor antagonist ** naloxone benzoylhydrazone ** was a pure antagonist at both rat brain and human ## ORL1 ## receptors.	ANTAGONIST
The kappa(1)+kappa(3)-opioid receptor agonist/** mu-opioid receptor ** antagonist ## naloxone benzoylhydrazone ## was a pure antagonist at both rat brain and human ORL1 receptors.	ANTAGONIST
The nonselective ** opioid receptor ** partial agonist ## buprenorphine ## and the nonselective opioid receptor antagonist (-)-quadazocine exhibited pure antagonism at rat brain receptors, but displayed partial agonism at human ORL1 receptors.	AGONIST
The nonselective opioid receptor partial agonist buprenorphine and the nonselective opioid receptor antagonist ** (-)-quadazocine ** exhibited pure antagonism at rat brain receptors, but displayed partial agonism at ## human ORL1 ## receptors.	AGONIST
The nonselective opioid receptor partial agonist buprenorphine and the nonselective ** opioid receptor ** antagonist ## (-)-quadazocine ## exhibited pure antagonism at rat brain receptors, but displayed partial agonism at human ORL1 receptors.	ANTAGONIST
** Thymidylate synthase ** and thymidine kinase are key enzymes involved in the de novo and salvage pathways for ## pyrimidine nucleotide ## synthesis, respectively.	PRODUCT-OF
Thymidylate synthase and ** thymidine kinase ** are key enzymes involved in the de novo and salvage pathways for ## pyrimidine nucleotide ## synthesis, respectively.	PRODUCT-OF
** Thymidylate synthase ** is inhibited by ## 5-fluorodeoxyuridine monophosphate ##, forming an inactive ternary complex with intracellular folate.	INHIBITOR
Thirty-week administration of ** UFT ** with or without leucovorin markedly suppressed both colorectal carcinogenesis and tumor growth, resulted in the increase of ## thymidylate synthase ## inhibition and the decrease of thymidine kinase activity in the tumor cells.	INHIBITOR
Thirty-week administration of ** UFT ** with or without leucovorin markedly suppressed both colorectal carcinogenesis and tumor growth, resulted in the increase of thymidylate synthase inhibition and the decrease of ## thymidine kinase ## activity in the tumor cells.	INHIBITOR
Thirty-week administration of UFT with or without ** leucovorin ** markedly suppressed both colorectal carcinogenesis and tumor growth, resulted in the increase of ## thymidylate synthase ## inhibition and the decrease of thymidine kinase activity in the tumor cells.	INHIBITOR
Thirty-week administration of UFT with or without ** leucovorin ** markedly suppressed both colorectal carcinogenesis and tumor growth, resulted in the increase of thymidylate synthase inhibition and the decrease of ## thymidine kinase ## activity in the tumor cells.	INHIBITOR
Ornithine decarboxylase (** ODC **) catalyses the first step in the synthesis of the polyamines putrescine, ## spermidine ## and spermine.	PRODUCT-OF
** Ornithine decarboxylase ** (ODC) catalyses the first step in the synthesis of the polyamines putrescine, ## spermidine ## and spermine.	PRODUCT-OF
Ornithine decarboxylase (** ODC **) catalyses the first step in the synthesis of the polyamines putrescine, spermidine and ## spermine ##.	PRODUCT-OF
** Ornithine decarboxylase ** (ODC) catalyses the first step in the synthesis of the polyamines putrescine, spermidine and ## spermine ##.	PRODUCT-OF
Ornithine decarboxylase (** ODC **) catalyses the first step in the synthesis of the polyamines ## putrescine ##, spermidine and spermine.	PRODUCT-OF
** Ornithine decarboxylase ** (ODC) catalyses the first step in the synthesis of the polyamines ## putrescine ##, spermidine and spermine.	PRODUCT-OF
In ** alpha(2A)-adrenoceptor ** transfected cells the rank order of agonist potency was ## A-54741 ## (mean pEC(50)=8.96)>dexmedetomidine (8.88)>UK-14304 (8.42)>B-HT 920 (7.05)>noradrenaline (6.92).	AGONIST
In ** alpha(2A)-adrenoceptor ** transfected cells the rank order of agonist potency was A-54741 (mean pEC(50)=8.96)>## dexmedetomidine ## (8.88)>UK-14304 (8.42)>B-HT 920 (7.05)>noradrenaline (6.92).	AGONIST
In ** alpha(2A)-adrenoceptor ** transfected cells the rank order of agonist potency was A-54741 (mean pEC(50)=8.96)>dexmedetomidine (8.88)>## UK-14304 ## (8.42)>B-HT 920 (7.05)>noradrenaline (6.92).	AGONIST
In ** alpha(2A)-adrenoceptor ** transfected cells the rank order of agonist potency was A-54741 (mean pEC(50)=8.96)>dexmedetomidine (8.88)>UK-14304 (8.42)>## B-HT 920 ## (7.05)>noradrenaline (6.92).	AGONIST
In ** alpha(2A)-adrenoceptor ** transfected cells the rank order of agonist potency was A-54741 (mean pEC(50)=8.96)>dexmedetomidine (8.88)>UK-14304 (8.42)>B-HT 920 (7.05)>## noradrenaline ## (6.92).	AGONIST
** Glucocorticoid receptors ** were activated by ## dexamethasone ## as assessed using a glucocorticoid-responsive reporter plasmid, pTAT3-CAT.	ACTIVATOR
The ** glucocorticoid receptor ** antagonist ## RU-486 ## (mifepristone) significantly counteracted the effect of dexamethasone on glucocorticoid receptor activation, indicating that the dexamethasone effect is specific and is mediated through the glucocorticoid receptor.	ANTAGONIST
The ** glucocorticoid receptor ** antagonist RU-486 (## mifepristone ##) significantly counteracted the effect of dexamethasone on glucocorticoid receptor activation, indicating that the dexamethasone effect is specific and is mediated through the glucocorticoid receptor.	ANTAGONIST
RESULTS: ** Quetiapine ** was an effective antipsychotic and improved the extrapyramidal symptoms and ## prolactin ## level elevation noted at baseline.	INDIRECT-UPREGULATOR
In a physiological K(+) gradient, ** TWIK-2 ** is half inhibited by 0.1 mm ## Ba(2+) ##, quinine, and quinidine.	INHIBITOR
In a physiological K(+) gradient, ** TWIK-2 ** is half inhibited by 0.1 mm Ba(2+), ## quinine ##, and quinidine.	INHIBITOR
In a physiological K(+) gradient, ** TWIK-2 ** is half inhibited by 0.1 mm Ba(2+), quinine, and ## quinidine ##.	INHIBITOR
Initial in vitro studies utilizing HEP-G2 liver cells revealed that addition of ** eicosapentaenoic acid ** (EPA) blocked ## Delta-5-desaturase ## activity, the terminal enzymatic step in AA synthesis.	INHIBITOR
Initial in vitro studies utilizing HEP-G2 liver cells revealed that addition of eicosapentaenoic acid (** EPA **) blocked ## Delta-5-desaturase ## activity, the terminal enzymatic step in AA synthesis.	INHIBITOR
BACKGROUND: This study examines the effects of ** nicorandil **, a ## K(+) channel ## opener, on transmural dispersion of repolarization (TDR) and induction of torsade de pointes (TdP) under conditions mimicking the LQT1, LQT2, and LQT3 forms of the congenital long-QT syndrome (LQTS).	ACTIVATOR
Isoproterenol (50 to 100 nmol/L) was used to mimic an increase in beta-adrenergic tone, ** d-sotalol ** (100 micromol/L) to block ## I(Kr) ## (LQT2 model), and ATX-II (20 nmol/L) to augment late I(Na) (LQT3 model).	INHIBITOR
Isoproterenol (50 to 100 nmol/L) was used to mimic an increase in beta-adrenergic tone, ** d-sotalol ** (100 micromol/L) to block I(Kr) (LQT2 model), and ## ATX-II ## (20 nmol/L) to augment late I(Na) (LQT3 model).	INHIBITOR
** Isoproterenol ** (50 to 100 nmol/L) was used to mimic an increase in beta-adrenergic tone, d-sotalol (100 micromol/L) to block ## I(Kr) ## (LQT2 model), and ATX-II (20 nmol/L) to augment late I(Na) (LQT3 model).	INHIBITOR
** Isoproterenol ** (50 to 100 nmol/L) was used to mimic an increase in beta-adrenergic tone, d-sotalol (100 micromol/L) to block I(Kr) (LQT2 model), and ## ATX-II ## (20 nmol/L) to augment late I(Na) (LQT3 model).	INHIBITOR
** Peroxisome proliferator-activated receptor alpha ** (PPARalpha) activators, ## bezafibrate ## and Wy-14,643, increase uncoupling protein-3 mRNA levels without modifying the mitochondrial membrane potential in primary culture of rat preadipocytes.	ACTIVATOR
Peroxisome proliferator-activated receptor alpha (** PPARalpha **) activators, ## bezafibrate ## and Wy-14,643, increase uncoupling protein-3 mRNA levels without modifying the mitochondrial membrane potential in primary culture of rat preadipocytes.	ACTIVATOR
** Peroxisome proliferator-activated receptor alpha ** (PPARalpha) activators, bezafibrate and ## Wy-14,643 ##, increase uncoupling protein-3 mRNA levels without modifying the mitochondrial membrane potential in primary culture of rat preadipocytes.	ACTIVATOR
Peroxisome proliferator-activated receptor alpha (** PPARalpha **) activators, bezafibrate and ## Wy-14,643 ##, increase uncoupling protein-3 mRNA levels without modifying the mitochondrial membrane potential in primary culture of rat preadipocytes.	ACTIVATOR
Peroxisome proliferator-activated receptor alpha (PPARalpha) activators, ** bezafibrate ** and Wy-14,643, increase ## uncoupling protein-3 ## mRNA levels without modifying the mitochondrial membrane potential in primary culture of rat preadipocytes.	INDIRECT-UPREGULATOR
Peroxisome proliferator-activated receptor alpha (PPARalpha) activators, bezafibrate and ** Wy-14,643 **, increase ## uncoupling protein-3 ## mRNA levels without modifying the mitochondrial membrane potential in primary culture of rat preadipocytes.	INDIRECT-UPREGULATOR
** Uncoupling proteins ** (UCPs) are inner mitochondrial membrane transporters which act as pores for ## H(+) ## ions, dissipating the electrochemical gradient that develops during mitochondrial respiration at the expense of ATP synthesis.	SUBSTRATE
Uncoupling proteins (** UCPs **) are inner mitochondrial membrane transporters which act as pores for ## H(+) ## ions, dissipating the electrochemical gradient that develops during mitochondrial respiration at the expense of ATP synthesis.	SUBSTRATE
Thus, ** bezafibrate ** treatment resulted in an 8-fold induction in ## UCP-3 ## mRNA levels in preadipocytes compared with the 3.5-fold induction observed in adipocytes.	INDIRECT-UPREGULATOR
The induction in ** UCP-3 ** expression was not accompanied by changes in the mitochondrial membrane potential of rat primary preadipocytes after ## bezafibrate ## or Wy-14,643 treatment.	INDIRECT-UPREGULATOR
